block_type,block_id,declared_type,timestamp_sec,attacker_name,target_name,source_name,value,health,ability_level,gold_reason,xp_reason,modifier_type,modifier_duration,modifier_elapsed,stack_count,slow_duration,attacker_team,target_team,is_attacker_hero,is_target_hero,is_attacker_illusion,is_target_illusion,is_visible_radiant,is_visible_dire,assist_players
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,624.9,1,1,2,0,504,,,,,-1.0,,7,,2,2,true,true,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,625.4,1,1,2,0,506,,,,,-1.0,,8,,2,2,true,true,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,628.9667,1,1,2,0,522,,,,,-1.0,,9,,2,2,true,true,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,632.4,1,1,2,0,537,,,,,-1.0,,6,,2,2,true,true,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,632.4,1,1,2,0,537,,,,,-1.0,,5,,2,2,true,true,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,649.73334,1,1,2,0,621,,,,,-1.0,,6,,2,2,true,true,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,658.23334,1,1,2,0,591,,,,,-1.0,,7,,2,2,true,true,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,665.3667,1,1,2,0,291,,,,,-1.0,,10,,2,2,true,true,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,665.3667,1,1,2,0,291,,,,,-1.0,,11,,2,2,true,true,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,665.8667,1,1,2,0,262,,,,,-1.0,,12,,2,2,true,true,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,666.3667,1,1,2,0,264,,,,,-1.0,,13,,2,2,true,true,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,666.8334,6,57,141,1,493,,,,,,,6,,3,2,true,false,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,666.8334,6,138,141,1,926,,,,,,,6,,3,2,true,false,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,666.8334,6,92,141,1,408,,,,,,,6,,3,2,true,false,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,666.8334,6,16,141,1,720,,,,,3.0,,6,3.0,3,2,true,true,false,false,true,true,
