timestamp,event_wallclock,event,actor,actor_team,actor_latency_ms,actor_steamid,actor_steam_name,actor_ip,actor_is_bot,item,value,unit
00:07:52.066,2026-04-08 15:20:12.890,gold_gain,primal_beast,DIRE,,76561198405243843,Chubby,172.19.126.193,false,,52,gold
00:07:52.066,2026-04-08 15:20:12.890,xp_gain,vengefulspirit,DIRE,,,,,,,34,xp
00:07:52.066,2026-04-08 15:20:12.890,xp_gain,primal_beast,DIRE,,76561198405243843,Chubby,172.19.126.193,false,,34,xp
00:07:56.500,2026-04-08 15:20:17.324,gold_gain,drow_ranger,DIRE,,76561198306618603,reinvented,172.19.139.77,false,,37,gold
00:07:56.500,2026-04-08 15:20:17.324,xp_gain,drow_ranger,DIRE,,76561198306618603,reinvented,172.19.139.77,false,,60,xp
00:07:56.500,2026-04-08 15:20:17.324,gold_gain,drow_ranger,DIRE,,76561198306618603,reinvented,172.19.139.77,false,,48,gold
00:07:58.933,2026-04-08 15:20:19.757,gold_gain,bloodseeker,RADIANT,,,,,,,36,gold
00:07:58.933,2026-04-08 15:20:19.757,xp_gain,bloodseeker,RADIANT,,,,,,,57,xp
00:07:59.300,2026-04-08 15:20:20.124,xp_gain,vengefulspirit,DIRE,,,,,,,28,xp
00:07:59.300,2026-04-08 15:20:20.124,xp_gain,primal_beast,DIRE,,76561198405243843,Chubby,172.19.126.193,false,,28,xp
00:08:01.800,2026-04-08 15:20:22.624,buy_item,crystal_maiden,DIRE,,,,,,boots,,
00:08:01.866,2026-04-08 15:20:22.690,xp_gain,primal_beast,DIRE,,76561198405243843,Chubby,172.19.126.193,false,,28,xp
00:08:01.866,2026-04-08 15:20:22.690,xp_gain,vengefulspirit,DIRE,,,,,,,28,xp
00:08:01.966,2026-04-08 15:20:22.790,gold_gain,drow_ranger,DIRE,,76561198306618603,reinvented,172.19.139.77,false,,39,gold
00:08:01.966,2026-04-08 15:20:22.790,xp_gain,drow_ranger,DIRE,,76561198306618603,reinvented,172.19.139.77,false,,57,xp
00:08:02.666,2026-04-08 15:20:23.490,xp_gain,drow_ranger,DIRE,,76561198306618603,reinvented,172.19.139.77,false,,57,xp
00:08:02.900,2026-04-08 15:20:23.724,use_item,vengefulspirit,DIRE,,,,,,tpscroll,,
00:08:04.266,2026-04-08 15:20:25.090,xp_gain,bane,RADIANT,,,,,,,69,xp
00:08:04.333,2026-04-08 15:20:25.157,xp_gain,vengefulspirit,DIRE,,,,,,,34,xp
00:08:04.333,2026-04-08 15:20:25.157,xp_gain,primal_beast,DIRE,,76561198405243843,Chubby,172.19.126.193,false,,34,xp
00:08:05.600,2026-04-08 15:20:26.424,xp_gain,drow_ranger,DIRE,,76561198306618603,reinvented,172.19.139.77,false,,69,xp
00:08:07.600,2026-04-08 15:20:28.424,xp_gain,kunkka,RADIANT,,,,,,,34,xp
00:08:08.400,2026-04-08 15:20:29.224,gold_gain,kunkka,RADIANT,,,,,,,35,gold
00:08:08.400,2026-04-08 15:20:29.224,xp_gain,kunkka,RADIANT,,,,,,,57,xp
00:08:10.666,2026-04-08 15:20:31.490,xp_gain,bloodseeker,RADIANT,,,,,,,60,xp
00:08:11.733,2026-04-08 15:20:32.557,use_item,bane,RADIANT,,,,,,tpscroll,,
00:08:12.300,2026-04-08 15:20:33.124,gold_gain,bloodseeker,RADIANT,,,,,,,39,gold
00:08:12.300,2026-04-08 15:20:33.124,xp_gain,bloodseeker,RADIANT,,,,,,,57,xp
00:08:12.933,2026-04-08 15:20:33.757,buy_item,vengefulspirit,DIRE,,,,,,wraith_band,,
00:08:12.933,2026-04-08 15:20:33.757,buy_item,vengefulspirit,DIRE,,,,,,recipe_wraith_band,,
00:08:14.733,2026-04-08 15:20:35.557,buy_item,bane,RADIANT,,,,,,tpscroll,,
00:08:14.933,2026-04-08 15:20:35.757,gold_gain,primal_beast,DIRE,,76561198405243843,Chubby,172.19.126.193,false,,36,gold
00:08:14.933,2026-04-08 15:20:35.757,xp_gain,primal_beast,DIRE,,76561198405243843,Chubby,172.19.126.193,false,,57,xp
00:08:15.233,2026-04-08 15:20:36.057,xp_gain,primal_beast,DIRE,,76561198405243843,Chubby,172.19.126.193,false,,69,xp
00:08:15.866,2026-04-08 15:20:36.690,buy_item,kunkka,RADIANT,,,,,,tpscroll,,
00:08:15.900,2026-04-08 15:20:36.724,gold_gain,bloodseeker,RADIANT,,,,,,,44,gold
00:08:15.900,2026-04-08 15:20:36.724,xp_gain,bloodseeker,RADIANT,,,,,,,69,xp
